5.00E+00,0.00E+00,2.25E+02,2.16E+02
5.00E+00,0.00E+00,2.24E+02,2.16E+02
5.00E+00,0.00E+00,2.23E+02,2.16E+02
5.00E+00,0.00E+00,2.22E+02,2.16E+02
5.00E+00,0.00E+00,2.21E+02,2.17E+02
5.00E+00,0.00E+00,2.20E+02,2.17E+02
5.00E+00,0.00E+00,2.19E+02,2.17E+02
5.00E+00,0.00E+00,2.18E+02,2.17E+02
5.00E+00,0.00E+00,2.17E+02,2.17E+02
5.00E+00,0.00E+00,2.16E+02,2.18E+02
5.00E+00,0.00E+00,2.15E+02,2.18E+02
5.00E+00,0.00E+00,2.14E+02,2.18E+02
5.00E+00,0.00E+00,2.13E+02,2.18E+02
5.00E+00,0.00E+00,2.12E+02,2.18E+02
5.00E+00,0.00E+00,2.11E+02,2.18E+02
5.00E+00,0.00E+00,2.10E+02,2.19E+02
5.00E+00,0.00E+00,2.09E+02,2.19E+02
5.00E+00,0.00E+00,2.08E+02,2.19E+02
5.00E+00,0.00E+00,2.07E+02,2.19E+02
5.00E+00,0.00E+00,2.06E+02,2.19E+02
5.00E+00,0.00E+00,2.05E+02,2.20E+02
5.00E+00,0.00E+00,2.04E+02,2.20E+02
5.00E+00,0.00E+00,2.03E+02,2.20E+02
5.00E+00,0.00E+00,2.02E+02,2.20E+02
5.00E+00,0.00E+00,2.01E+02,2.20E+02
5.00E+00,0.00E+00,2.00E+02,2.20E+02
5.00E+00,0.00E+00,1.99E+02,2.21E+02
5.00E+00,0.00E+00,1.98E+02,2.21E+02
5.00E+00,0.00E+00,1.97E+02,2.21E+02
5.00E+00,0.00E+00,1.96E+02,2.21E+02
5.00E+00,0.00E+00,1.95E+02,2.21E+02
5.00E+00,0.00E+00,1.94E+02,2.21E+02
5.00E+00,0.00E+00,1.93E+02,2.22E+02
5.00E+00,0.00E+00,1.92E+02,2.22E+02
5.00E+00,0.00E+00,1.91E+02,2.22E+02
5.00E+00,0.00E+00,1.90E+02,2.22E+02
5.00E+00,0.00E+00,1.89E+02,2.22E+02
5.00E+00,0.00E+00,1.88E+02,2.22E+02
5.00E+00,0.00E+00,1.87E+02,2.23E+02
5.00E+00,0.00E+00,1.86E+02,2.23E+02
5.00E+00,0.00E+00,1.85E+02,2.23E+02
5.00E+00,0.00E+00,1.84E+02,2.23E+02
5.00E+00,0.00E+00,1.83E+02,2.23E+02
5.00E+00,0.00E+00,1.82E+02,2.23E+02
5.00E+00,0.00E+00,1.81E+02,2.23E+02
5.00E+00,0.00E+00,1.80E+02,2.24E+02
5.00E+00,0.00E+00,1.79E+02,2.24E+02
5.00E+00,0.00E+00,1.78E+02,2.24E+02
5.00E+00,0.00E+00,1.77E+02,2.24E+02
5.00E+00,0.00E+00,1.76E+02,2.24E+02
5.00E+00,0.00E+00,1.75E+02,2.24E+02
5.00E+00,0.00E+00,1.74E+02,2.24E+02
5.00E+00,0.00E+00,1.73E+02,2.25E+02
5.00E+00,0.00E+00,1.72E+02,2.25E+02
5.00E+00,0.00E+00,1.71E+02,2.25E+02
5.00E+00,0.00E+00,1.70E+02,2.25E+02
5.00E+00,0.00E+00,1.69E+02,2.25E+02
5.00E+00,0.00E+00,1.67E+02,2.25E+02
5.00E+00,0.00E+00,1.66E+02,2.25E+02
5.00E+00,0.00E+00,1.65E+02,2.25E+02
5.00E+00,0.00E+00,1.64E+02,2.26E+02
5.00E+00,0.00E+00,1.63E+02,2.26E+02
5.00E+00,0.00E+00,1.62E+02,2.26E+02
5.00E+00,0.00E+00,1.61E+02,2.26E+02
5.00E+00,0.00E+00,1.60E+02,2.26E+02
5.00E+00,0.00E+00,1.59E+02,2.26E+02
5.00E+00,0.00E+00,1.58E+02,2.26E+02
5.00E+00,0.00E+00,1.57E+02,2.26E+02
5.00E+00,0.00E+00,1.56E+02,2.27E+02
5.00E+00,0.00E+00,1.55E+02,2.27E+02
5.00E+00,0.00E+00,1.54E+02,2.27E+02
5.00E+00,0.00E+00,1.53E+02,2.27E+02
5.00E+00,0.00E+00,1.52E+02,2.27E+02
5.00E+00,0.00E+00,1.51E+02,2.27E+02
5.00E+00,0.00E+00,1.50E+02,2.27E+02
5.00E+00,0.00E+00,1.49E+02,2.27E+02
5.00E+00,0.00E+00,1.48E+02,2.28E+02
5.00E+00,0.00E+00,1.47E+02,2.28E+02
5.00E+00,0.00E+00,1.46E+02,2.28E+02
5.00E+00,0.00E+00,1.45E+02,2.28E+02
5.00E+00,0.00E+00,1.44E+02,2.28E+02
5.00E+00,0.00E+00,1.43E+02,2.28E+02
5.00E+00,0.00E+00,1.42E+02,2.28E+02
